ppn	spkr	id	var	dur	f	pool	list	def	s	o1	o2	o3	o4	cor	r	rt	i
UCTHG	6	9	2	617	9_6_2.wav	2	2	4	m	4	179	42	9	1	1	1449	157
UCTHG	56	10	2	535	10_56_2.wav	1	2	3	m	3	112	153	74	1	1	1658	158
UCTHG	10	10	3	573	10_10_3.wav	1	1	21	m	20	53	73	21	1	4	2323	159
UCTHG	41	4	1	720	4_41_1.wav	3	3	41	f	41	66	108	75	1	1	3386	160
UCTHG	26	5	1	821	5_26_1.wav	2	1	40	f	80	40	145	174	1	2	1170	161
UCTHG	35	7	2	835	7_35_2.wav	3	2	17	m	24	114	17	76	1	3	2119	162
UCTHG	25	9	2	562	9_25_2.wav	2	2	35	m	35	26	137	155	1	1	1086	163
UCTHG	9	4	3	720	4_9_3.wav	3	2	37	f	145	93	33	37	1	4	2874	164
UCTHG	26	3	2	900	3_26_2.wav	3	1	40	f	40	41	114	119	0	1	1689	165
UCTHG	14	11	2	553	11_14_2.wav	1	3	41	m	111	67	59	41	0	4	2687	166
UCTHG	44	6	3	586	6_44_3.wav	1	3	41	f	19	41	121	162	0	2	3430	167
UCTHG	21	1	1	710	1_21_1.wav	2	3	41	f	113	75	41	139	1	3	2938	168
UCTHG	34	10	1	684	10_34_1.wav	1	3	41	m	61	141	41	24	1	3	2558	169
UCTHG	27	10	2	660	10_27_2.wav	1	3	41	m	104	96	168	41	1	4	2575	170
UCTHG	44	3	1	715	3_44_1.wav	3	3	41	f	153	131	41	96	1	3	2585	171
UCTHG	5	1	2	910	1_5_2.wav	2	2	25	f	25	164	44	22	1	1	1989	172
UCTHG	40	11	3	500	11_40_3.wav	1	1	34	m	34	163	80	78	0	1	1800	173
UCTHG	2	10	2	720	10_2_2.wav	1	2	26	m	69	177	26	109	1	3	2472	174
UCTHG	57	10	3	561	10_57_3.wav	1	2	10	m	129	146	10	127	1	3	3293	175
UCTHG	23	6	2	449	6_23_2.wav	1	3	41	f	127	41	79	61	1	2	1950	176
UCTHG	60	5	1	625	5_60_1.wav	2	2	28	f	28	93	66	42	1	1	1196	177
UCTHG	2	12	3	746	12_2_3.wav	3	2	26	m	67	26	171	138	0	2	1469	178
UCTHG	13	6	3	491	6_13_3.wav	1	2	30	f	47	30	78	101	1	2	1728	179
UCTHG	1	4	3	770	4_1_3.wav	3	3	41	f	44	154	41	127	1	3	2978	180
XCELP	20	11	1	661	11_20_1.wav	1	1	11	m	47	68	126	11	1	4	2493	1
XCELP	34	5	1	780	5_34_1.wav	2	3	41	f	68	166	41	67	1	3	2071	2
XCELP	29	12	1	579	12_29_1.wav	3	1	13	m	140	13	49	56	1	2	1590	3
XCELP	42	3	3	775	3_42_3.wav	3	1	38	f	38	116	65	49	1	1	1023	4
XCELP	49	3	1	475	3_49_1.wav	3	3	41	f	106	105	114	41	1	4	2263	5
XCELP	30	4	3	590	4_30_3.wav	3	1	18	f	50	126	80	18	1	4	2073	6
XCELP	48	1	1	695	1_48_1.wav	2	1	2	f	101	2	103	100	1	2	831	7
XCELP	45	5	1	720	5_45_1.wav	2	2	15	f	154	15	87	114	1	2	1525	8
XCELP	30	2	3	419	2_30_3.wav	1	1	18	f	97	58	26	18	1	4	1816	9
XCELP	24	4	2	935	4_24_2.wav	3	1	33	f	33	44	178	107	1	1	938	10
XCELP	53	5	1	710	5_53_1.wav	2	2	12	f	54	147	12	63	1	3	1485	11
XCELP	33	3	2	845	3_33_2.wav	3	1	16	f	53	16	81	90	1	2	3301	12
XCELP	50	6	1	548	6_50_1.wav	1	1	31	f	30	14	90	31	1	4	1754	13
XCELP	31	11	2	689	11_31_2.wav	1	3	41	m	166	41	123	55	0	2	1981	14
XCELP	30	9	2	373	9_30_2.wav	2	1	18	m	150	78	48	18	0	4	2043	15
XCELP	12	10	1	517	10_12_1.wav	1	1	1	m	108	166	109	1	1	4	1596	16
XCELP	52	4	3	885	4_52_3.wav	3	3	41	f	41	46	113	14	1	1	1248	17
XCELP	4	4	3	705	4_4_3.wav	3	2	32	f	32	83	9	91	1	1	826	18
XCELP	27	1	2	710	1_27_2.wav	2	3	41	f	109	107	52	41	1	4	2262	19
XCELP	8	9	4	667	9_8_4.wav	2	2	6	m	6	25	111	117	1	1	1123	20
XCELP	36	7	1	725	7_36_1.wav	3	1	23	m	105	23	72	174	1	2	1683	21
XCELP	19	3	1	837	3_19_1.wav	3	2	29	f	29	39	40	119	0	1	1008	22
XCELP	50	5	3	710	5_50_3.wav	2	1	31	f	45	43	70	31	1	4	1270	23
XCELP	9	5	1	725	5_9_1.wav	2	2	37	f	37	52	68	154	1	1	1246	24
XCELP	54	7	2	735	7_54_2.wav	3	2	19	m	126	19	28	32	1	2	2837	25
XCELP	56	9	3	519	9_56_3.wav	2	2	3	m	3	78	119	98	1	1	2967	26
XCELP	5	10	2	577	10_5_2.wav	1	2	25	m	126	25	141	106	1	2	1670	27
XCELP	29	1	4	690	1_29_4.wav	2	1	13	f	13	162	64	173	1	1	2119	28
XCELP	11	10	2	568	10_11_2.wav	1	3	41	m	78	41	14	118	1	2	2005	29
XCELP	7	2	3	793	2_7_3.wav	1	1	20	f	83	122	36	20	0	4	1058	30
XCELP	32	4	3	690	4_32_3.wav	3	3	41	f	77	95	41	57	1	3	3224	31
XCELP	37	9	1	624	9_37_1.wav	2	1	22	m	22	136	42	78	1	1	3173	32
XCELP	35	1	3	720	1_35_3.wav	2	2	17	f	179	17	133	24	1	2	3673	33
XCELP	40	7	3	725	7_40_3.wav	3	1	34	m	12	34	6	53	1	2	1534	34
XCELP	55	11	3	437	11_55_3.wav	1	3	41	m	52	118	41	64	1	3	3747	35
XCELP	44	1	4	675	1_44_4.wav	2	3	41	f	41	63	119	155	1	1	4448	36
XCELP	37	2	1	613	2_37_1.wav	1	1	22	f	141	22	84	32	1	2	1566	37
XCELP	7	1	4	685	1_7_4.wav	2	1	20	f	20	54	75	146	1	1	2239	38
XCELP	13	3	2	595	3_13_2.wav	3	2	30	f	66	115	122	30	1	4	2502	39
XCELP	4	9	3	527	9_4_3.wav	2	2	32	m	144	32	92	136	1	2	1179	40
XCELP	48	11	1	550	11_48_1.wav	1	1	2	m	171	14	68	2	1	4	1952	41
XCELP	46	10	3	452	10_46_3.wav	1	1	24	m	87	24	157	51	1	2	1589	42
XCELP	24	1	3	725	1_24_3.wav	2	1	33	f	70	33	171	50	1	2	973	43
XCELP	54	11	2	500	11_54_2.wav	1	2	19	m	19	157	43	20	0	1	963	44
XCELP	28	7	3	680	7_28_3.wav	3	3	41	m	172	136	122	41	1	4	1838	45
XCELP	41	2	2	563	2_41_2.wav	1	3	41	f	39	96	41	120	0	1	5431	46
XCELP	29	10	3	765	10_29_3.wav	1	1	13	m	85	13	151	63	0	2	1341	47
XCELP	55	7	1	660	7_55_1.wav	3	3	41	m	130	102	41	30	0	3	1880	48
XCELP	57	1	1	625	1_57_1.wav	2	2	10	f	10	77	46	36	1	1	1577	49
XCELP	52	5	3	720	5_52_3.wav	2	3	41	f	41	2	178	169	1	1	2202	50
XCELP	23	9	4	527	9_23_4.wav	2	3	41	m	146	114	41	52	0	3	2330	51
XCELP	16	5	2	685	5_16_2.wav	2	3	41	f	94	117	41	167	1	3	2120	52
XCELP	47	3	3	790	3_47_3.wav	3	2	9	f	9	84	55	143	1	1	1069	53
XCELP	18	3	3	717	3_18_3.wav	3	2	7	f	154	145	7	111	1	3	1497	54
XCELP	15	11	1	583	11_15_1.wav	1	2	5	m	120	84	66	5	1	4	2420	55
XCELP	51	5	2	940	5_51_2.wav	2	3	41	f	61	41	135	92	1	2	1525	56
XCELP	43	6	3	500	6_43_3.wav	1	1	27	f	27	125	62	178	1	1	2975	57
XCELP	9	2	2	631	2_9_2.wav	1	2	37	f	179	37	117	164	0	2	2849	58
XCELP	41	5	1	940	5_41_1.wav	2	3	41	f	124	41	63	149	1	2	3171	59
XCELP	17	1	3	660	1_17_3.wav	2	1	39	f	108	171	112	39	1	4	1641	60
XCELP	51	12	3	649	12_51_3.wav	3	3	41	m	41	44	135	10	1	1	1219	61
XCELP	1	2	1	568	2_1_1.wav	1	3	41	f	146	41	46	162	1	2	2792	62
XCELP	10	9	4	500	9_10_4.wav	2	1	21	m	21	148	24	169	0	1	1556	63
XCELP	14	1	2	670	1_14_2.wav	2	3	41	f	100	156	165	41	0	4	4316	64
XCELP	50	3	1	740	3_50_1.wav	3	1	31	f	31	99	84	68	1	1	1386	65
XCELP	46	1	1	660	1_46_1.wav	2	1	24	f	15	24	82	44	1	2	1637	66
XCELP	45	10	2	499	10_45_2.wav	1	2	15	m	92	163	174	15	1	4	1931	67
XCELP	28	11	2	609	11_28_2.wav	1	3	41	m	72	102	68	41	1	4	2282	68
XCELP	3	3	2	550	3_3_2.wav	3	3	41	f	75	176	41	60	1	3	1809	69
XCELP	31	5	2	830	5_31_2.wav	2	3	41	f	162	46	41	12	1	3	1927	70
XCELP	16	2	3	585	2_16_3.wav	1	3	41	f	41	1	86	122	1	1	1895	71
XCELP	36	1	3	680	1_36_3.wav	2	1	23	f	23	107	56	161	1	1	1006	72
XCELP	12	12	1	586	12_12_1.wav	3	1	1	m	1	90	86	116	1	1	1668	73
XCELP	19	5	1	790	5_19_1.wav	2	2	29	f	68	160	84	29	1	4	1114	74
XCELP	19	6	1	693	6_19_1.wav	1	2	29	f	29	24	134	26	1	1	1775	75
XCELP	17	10	2	693	10_17_2.wav	1	1	39	m	66	32	33	39	0	2	1713	76
XCELP	25	4	2	910	4_25_2.wav	3	2	35	f	126	35	115	179	1	2	1347	77
XCELP	11	9	2	622	9_11_2.wav	2	3	41	m	105	41	101	163	1	2	1818	78
XCELP	36	11	2	511	11_36_2.wav	1	1	23	m	136	165	4	23	1	4	1830	79
XCELP	8	4	1	1100	4_8_1.wav	3	2	6	f	6	178	106	13	1	1	807	80
XCELP	57	12	3	554	12_57_3.wav	3	2	10	m	7	171	167	10	1	4	1020	81
XCELP	49	9	4	500	9_49_4.wav	2	3	41	m	93	8	41	48	1	3	2851	82
XCELP	47	1	3	665	1_47_3.wav	2	2	9	f	89	93	38	9	1	4	1038	83
XCELP	38	7	1	622	7_38_1.wav	3	3	41	m	41	91	44	47	1	1	2330	84
XCELP	40	9	2	500	9_40_2.wav	2	1	34	m	63	74	130	34	0	4	1130	85
XCELP	54	1	4	700	1_54_4.wav	2	2	19	f	99	69	115	19	1	4	1616	86
XCELP	60	6	1	433	6_60_1.wav	1	2	28	f	28	175	60	105	1	1	1062	87
XCELP	33	6	2	493	6_33_2.wav	1	1	16	f	85	3	110	16	1	4	989	88
XCELP	45	12	2	589	12_45_2.wav	3	2	15	m	127	15	155	26	1	2	3023	89
XCELP	5	12	1	745	12_5_1.wav	3	2	25	m	178	167	25	117	1	3	1045	90
XCELP	31	7	1	780	7_31_1.wav	3	3	41	m	107	41	167	180	1	2	1677	91
XCELP	15	9	4	606	9_15_4.wav	2	2	5	m	56	147	98	5	1	4	1893	92
XCELP	58	7	1	635	7_58_1.wav	3	1	8	m	171	8	170	59	1	1	1881	93
XCELP	53	7	1	550	7_53_1.wav	3	2	12	m	93	13	85	12	0	2	965	94
XCELP	39	4	2	715	4_39_2.wav	3	1	36	f	36	128	129	163	0	1	935	95
XCELP	59	7	2	820	7_59_2.wav	3	2	14	m	171	14	159	79	1	2	1892	96
XCELP	53	11	1	597	11_53_1.wav	1	2	12	m	2	57	12	11	1	3	1202	97
XCELP	14	7	1	700	7_14_1.wav	3	3	41	m	41	2	58	138	0	2	2735	98
XCELP	43	9	3	500	9_43_3.wav	2	1	27	m	27	126	33	158	1	1	1746	99
XCELP	25	2	2	632	2_25_2.wav	1	2	35	f	129	122	35	70	0	3	1048	100
XCELP	38	11	2	656	11_38_2.wav	1	3	41	m	102	50	32	41	1	4	1563	101
XCELP	59	1	1	710	1_59_1.wav	2	2	14	f	14	5	26	94	0	1	1656	102
XCELP	60	3	1	540	3_60_1.wav	3	2	28	f	28	9	50	38	1	1	1012	103
XCELP	39	2	3	580	2_39_3.wav	1	1	36	f	36	52	9	114	1	1	760	104
XCELP	32	5	1	725	5_32_1.wav	2	3	41	f	41	17	126	144	1	1	1407	105
XCELP	12	1	2	560	1_12_2.wav	2	1	1	f	1	71	85	109	1	1	1466	106
XCELP	27	12	1	600	12_27_1.wav	3	3	41	m	139	41	114	30	1	2	2457	107
XCELP	22	10	1	720	10_22_1.wav	1	3	41	m	41	75	82	150	1	1	1970	108
XCELP	33	9	1	500	9_33_1.wav	2	1	16	m	16	67	148	107	1	1	1030	109
XCELP	46	12	1	629	12_46_1.wav	3	1	24	m	24	64	33	14	1	1	1154	110
XCELP	28	5	1	750	5_28_1.wav	2	3	41	f	132	143	81	41	1	4	1440	111
XCELP	22	12	2	665	12_22_2.wav	3	3	41	m	138	173	85	41	1	4	2483	112
XCELP	2	9	1	543	9_2_1.wav	2	2	26	m	159	26	166	72	1	2	1263	113
XCELP	38	9	1	657	9_38_1.wav	2	3	41	m	41	127	88	82	1	1	1734	114
XCELP	6	2	1	839	2_6_1.wav	1	2	4	f	4	46	135	176	1	1	1007	115
XCELP	22	5	3	725	5_22_3.wav	2	3	41	f	77	93	170	41	1	4	1997	116
XCELP	51	10	1	810	10_51_1.wav	1	3	41	m	101	41	109	108	1	2	4002	117
XCELP	17	12	2	660	12_17_2.wav	3	1	39	m	8	39	36	158	1	2	2241	118
XCELP	21	3	2	780	3_21_2.wav	3	3	41	f	41	113	175	26	1	1	2298	119
XCELP	42	6	3	619	6_42_3.wav	1	1	38	f	107	157	38	72	1	3	1787	120
XCELP	47	6	1	573	6_47_1.wav	1	2	9	f	138	9	131	25	1	2	2452	121
XCELP	16	4	1	800	4_16_1.wav	3	3	41	f	129	25	41	95	1	3	2215	122
XCELP	34	12	1	1085	12_34_1.wav	3	3	41	m	58	7	142	41	1	4	1592	123
XCELP	20	7	2	840	7_20_2.wav	3	1	11	m	13	11	18	119	0	2	1395	124
XCELP	55	5	2	670	5_55_2.wav	2	3	41	f	41	130	6	175	0	3	1404	125
XCELP	6	4	3	795	4_6_3.wav	3	2	4	f	4	13	128	58	1	1	3081	126
XCELP	59	11	1	544	11_59_1.wav	1	2	14	m	14	124	123	60	1	1	988	127
XCELP	58	11	2	550	11_58_2.wav	1	1	8	m	80	8	148	92	0	3	4060	128
XCELP	56	12	1	585	12_56_1.wav	3	2	3	m	141	99	57	3	1	4	2589	129
XCELP	39	5	2	812	5_39_2.wav	2	1	36	f	71	36	51	143	0	2	1203	130
XCELP	43	3	3	715	3_43_3.wav	3	1	27	f	140	49	27	141	1	3	1500	131
XCELP	49	6	2	542	6_49_2.wav	1	3	41	f	142	51	54	41	1	4	2795	132
XCELP	13	5	4	860	5_13_4.wav	2	2	30	f	30	172	107	72	1	1	1091	133
XCELP	10	12	2	567	12_10_2.wav	3	1	21	m	106	58	21	157	1	3	2567	134
XCELP	7	4	2	710	4_7_2.wav	3	1	20	f	20	77	102	87	1	1	1000	135
XCELP	8	2	3	637	2_8_3.wav	1	2	6	f	6	102	53	149	1	1	924	136
XCELP	18	6	3	622	6_18_3.wav	1	2	7	f	46	44	110	7	1	4	2038	137
XCELP	52	2	1	592	2_52_1.wav	1	3	41	f	134	41	1	32	1	2	3899	138
XCELP	37	4	1	920	4_37_1.wav	3	1	22	f	22	19	86	28	1	1	816	139
XCELP	3	6	1	441	6_3_1.wav	1	3	41	f	41	119	73	43	1	1	1554	140
XCELP	11	12	3	788	12_11_3.wav	3	3	41	m	142	41	174	145	1	2	2165	141
XCELP	48	7	3	820	7_48_3.wav	3	1	2	m	116	9	2	8	1	3	1388	142
XCELP	3	1	3	550	1_3_3.wav	2	3	41	f	41	128	79	155	0	1	1101	143
XCELP	35	11	1	568	11_35_1.wav	1	2	17	m	158	42	33	17	1	3	2156	144
XCELP	20	1	4	980	1_20_4.wav	2	1	11	f	11	76	166	4	1	1	1067	145
XCELP	26	6	1	738	6_26_1.wav	1	1	40	f	67	81	40	161	1	3	1831	146
XCELP	24	2	3	668	2_24_3.wav	1	1	33	f	167	138	33	82	1	3	1319	147
XCELP	18	5	3	703	5_18_3.wav	2	2	7	f	7	170	79	118	0	1	839	148
XCELP	42	5	1	680	5_42_1.wav	2	1	38	f	38	175	82	73	1	1	704	149
XCELP	15	7	1	920	7_15_1.wav	3	2	5	m	168	5	126	40	1	2	3460	150
XCELP	21	6	2	622	6_21_2.wav	1	3	41	f	155	100	144	41	1	4	2941	151
XCELP	58	1	1	500	1_58_1.wav	2	1	8	f	22	8	48	103	0	1	1473	152
XCELP	23	3	2	845	3_23_2.wav	3	3	41	f	41	180	82	122	1	1	2212	153
XCELP	1	9	1	644	9_1_1.wav	2	3	41	m	41	178	167	146	1	1	1660	154
XCELP	32	2	1	581	2_32_1.wav	1	3	41	f	41	68	18	135	1	1	2139	155
XCELP	4	2	1	586	2_4_1.wav	1	2	32	f	32	49	139	89	1	1	996	156
XCELP	6	9	2	617	9_6_2.wav	2	2	4	m	4	179	42	9	1	1	1217	157
XCELP	56	10	2	535	10_56_2.wav	1	2	3	m	3	112	153	74	1	1	1448	158
XCELP	10	10	3	573	10_10_3.wav	1	1	21	m	20	53	73	21	1	4	2084	159
XCELP	41	4	1	720	4_41_1.wav	3	3	41	f	41	66	108	75	1	1	3251	160
XCELP	26	5	1	821	5_26_1.wav	2	1	40	f	80	40	145	174	1	2	959	161
XCELP	35	7	2	835	7_35_2.wav	3	2	17	m	24	114	17	76	1	3	1941	162
XCELP	25	9	2	562	9_25_2.wav	2	2	35	m	35	26	137	155	1	1	881	163
XCELP	9	4	3	720	4_9_3.wav	3	2	37	f	145	93	33	37	1	4	2638	164
XCELP	26	3	2	900	3_26_2.wav	3	1	40	f	40	41	114	119	1	1	1500	165
XCELP	14	11	2	553	11_14_2.wav	1	3	41	m	111	67	59	41	0	4	2447	166
XCELP	44	6	3	586	6_44_3.wav	1	3	41	f	19	41	121	162	0	2	3268	167
XCELP	21	1	1	710	1_21_1.wav	2	3	41	f	113	75	41	139	1	3	2706	168
XCELP	34	10	1	684	10_34_1.wav	1	3	41	m	61	141	41	24	1	3	2392	169
XCELP	27	10	2	660	10_27_2.wav	1	3	41	m	104	96	168	41	1	4	2354	170
XCELP	44	3	1	715	3_44_1.wav	3	3	41	f	153	131	41	96	1	3	2399	171
XCELP	5	1	2	910	1_5_2.wav	2	2	25	f	25	164	44	22	1	1	1820	172
XCELP	40	11	3	500	11_40_3.wav	1	1	34	m	34	163	80	78	0	1	1612	173
XCELP	2	10	2	720	10_2_2.wav	1	2	26	m	69	177	26	109	1	3	2285	174
XCELP	57	10	3	561	10_57_3.wav	1	2	10	m	129	146	10	127	1	3	3157	175
XCELP	23	6	2	449	6_23_2.wav	1	3	41	f	127	41	79	61	1	2	1829	176
XCELP	60	5	1	625	5_60_1.wav	2	2	28	f	28	93	66	42	1	1	981	177
XCELP	2	12	3	746	12_2_3.wav	3	2	26	m	67	26	171	138	0	2	1308	178
XCELP	13	6	3	491	6_13_3.wav	1	2	30	f	47	30	78	101	1	2	1513	179
XCELP	1	4	3	770	4_1_3.wav	3	3	41	f	44	154	41	127	0	3	2812	180
BWRMJ	20	11	1	661	11_20_1.wav	1	1	11	m	47	68	126	11	1	4	2587	1
BWRMJ	34	5	1	780	5_34_1.wav	2	3	41	f	68	166	41	67	1	3	2171	2
BWRMJ	29	12	1	579	12_29_1.wav	3	1	13	m	140	13	49	56	1	2	1693	3
BWRMJ	42	3	3	775	3_42_3.wav	3	1	38	f	38	116	65	49	1	1	1141	4
BWRMJ	49	3	1	475	3_49_1.wav	3	3	41	f	106	105	114	41	1	4	2323	5
BWRMJ	30	4	3	590	4_30_3.wav	3	1	18	f	50	126	80	18	1	4	2215	6
BWRMJ	48	1	1	695	1_48_1.wav	2	1	2	f	101	2	103	100	1	2	973	7
BWRMJ	45	5	1	720	5_45_1.wav	2	2	15	f	154	15	87	114	1	2	1599	8
BWRMJ	30	2	3	419	2_30_3.wav	1	1	18	f	97	58	26	18	1	4	1922	9
BWRMJ	24	4	2	935	4_24_2.wav	3	1	33	f	33	44	178	107	1	1	1033	10
BWRMJ	53	5	1	710	5_53_1.wav	2	2	12	f	54	147	12	63	1	3	1554	11
BWRMJ	33	3	2	845	3_33_2.wav	3	1	16	f	53	16	81	90	1	2	3343	12
BWRMJ	50	6	1	548	6_50_1.wav	1	1	31	f	30	14	90	31	1	4	1863	13
BWRMJ	31	11	2	689	11_31_2.wav	1	3	41	m	166	41	123	55	0	2	2080	14
BWRMJ	30	9	2	373	9_30_2.wav	2	1	18	m	150	78	48	18	0	4	2125	15
BWRMJ	12	10	1	517	10_12_1.wav	1	1	1	m	108	166	109	1	1	4	1704	16
BWRMJ	52	4	3	885	4_52_3.wav	3	3	41	f	41	46	113	14	1	1	1330	17
BWRMJ	4	4	3	705	4_4_3.wav	3	2	32	f	32	83	9	91	1	1	915	18
BWRMJ	27	1	2	710	1_27_2.wav	2	3	41	f	109	107	52	41	1	4	2323	19
BWRMJ	8	9	4	667	9_8_4.wav	2	2	6	m	6	25	111	117	1	1	1195	20
BWRMJ	36	7	1	725	7_36_1.wav	3	1	23	m	105	23	72	174	1	2	1814	21
BWRMJ	19	3	1	837	3_19_1.wav	3	2	29	f	29	39	40	119	0	1	1077	22
BWRMJ	50	5	3	710	5_50_3.wav	2	1	31	f	45	43	70	31	1	4	1378	23
BWRMJ	9	5	1	725	5_9_1.wav	2	2	37	f	37	52	68	154	1	1	1345	24
BWRMJ	54	7	2	735	7_54_2.wav	3	2	19	m	126	19	28	32	1	2	2936	25
BWRMJ	56	9	3	519	9_56_3.wav	2	2	3	m	3	78	119	98	1	1	3074	26
BWRMJ	5	10	2	577	10_5_2.wav	1	2	25	m	126	25	141	106	1	2	1716	27
BWRMJ	29	1	4	690	1_29_4.wav	2	1	13	f	13	162	64	173	1	1	2202	28
BWRMJ	11	10	2	568	10_11_2.wav	1	3	41	m	78	41	14	118	1	2	2127	29
BWRMJ	7	2	3	793	2_7_3.wav	1	1	20	f	83	122	36	20	0	4	1174	30
BWRMJ	32	4	3	690	4_32_3.wav	3	3	41	f	77	95	41	57	1	3	3340	31
BWRMJ	37	9	1	624	9_37_1.wav	2	1	22	m	22	136	42	78	1	1	3254	32
BWRMJ	35	1	3	720	1_35_3.wav	2	2	17	f	179	17	133	24	1	2	3761	33
BWRMJ	40	7	3	725	7_40_3.wav	3	1	34	m	12	34	6	53	1	2	1606	34
BWRMJ	55	11	3	437	11_55_3.wav	1	3	41	m	52	118	41	64	1	3	3818	35
BWRMJ	44	1	4	675	1_44_4.wav	2	3	41	f	41	63	119	155	1	1	4524	36
BWRMJ	37	2	1	613	2_37_1.wav	1	1	22	f	141	22	84	32	1	2	1651	37
BWRMJ	7	1	4	685	1_7_4.wav	2	1	20	f	20	54	75	146	1	1	2329	38
BWRMJ	13	3	2	595	3_13_2.wav	3	2	30	f	66	115	122	30	1	4	2597	39
BWRMJ	4	9	3	527	9_4_3.wav	2	2	32	m	144	32	92	136	1	2	1248	40
BWRMJ	48	11	1	550	11_48_1.wav	1	1	2	m	171	14	68	2	1	4	2059	41
BWRMJ	46	10	3	452	10_46_3.wav	1	1	24	m	87	24	157	51	1	2	1674	42
BWRMJ	24	1	3	725	1_24_3.wav	2	1	33	f	70	33	171	50	1	2	1086	43
BWRMJ	54	11	2	500	11_54_2.wav	1	2	19	m	19	157	43	20	0	1	1047	44
BWRMJ	28	7	3	680	7_28_3.wav	3	3	41	m	172	136	122	41	1	4	1921	45
BWRMJ	41	2	2	563	2_41_2.wav	1	3	41	f	39	96	41	120	0	1	5544	46
BWRMJ	29	10	3	765	10_29_3.wav	1	1	13	m	85	13	151	63	0	2	1415	47
BWRMJ	55	7	1	660	7_55_1.wav	3	3	41	m	130	102	41	30	0	3	1970	48
BWRMJ	57	1	1	625	1_57_1.wav	2	2	10	f	10	77	46	36	1	1	1683	49
BWRMJ	52	5	3	720	5_52_3.wav	2	3	41	f	41	2	178	169	1	1	2246	50
BWRMJ	23	9	4	527	9_23_4.wav	2	3	41	m	146	114	41	52	0	3	2405	51
BWRMJ	16	5	2	685	5_16_2.wav	2	3	41	f	94	117	41	167	1	3	2232	52
BWRMJ	47	3	3	790	3_47_3.wav	3	2	9	f	9	84	55	143	1	1	1207	53
BWRMJ	18	3	3	717	3_18_3.wav	3	2	7	f	154	145	7	111	1	3	1588	54
BWRMJ	15	11	1	583	11_15_1.wav	1	2	5	m	120	84	66	5	1	4	2509	55
BWRMJ	51	5	2	940	5_51_2.wav	2	3	41	f	61	41	135	92	1	2	1642	56
BWRMJ	43	6	3	500	6_43_3.wav	1	1	27	f	27	125	62	178	1	1	3096	57
BWRMJ	9	2	2	631	2_9_2.wav	1	2	37	f	179	37	117	164	0	2	2949	58
BWRMJ	41	5	1	940	5_41_1.wav	2	3	41	f	124	41	63	149	1	2	3299	59
BWRMJ	17	1	3	660	1_17_3.wav	2	1	39	f	108	171	112	39	1	4	1750	60
BWRMJ	51	12	3	649	12_51_3.wav	3	3	41	m	41	44	135	10	1	1	1263	61
BWRMJ	1	2	1	568	2_1_1.wav	1	3	41	f	146	41	46	162	1	2	2881	62
BWRMJ	10	9	4	500	9_10_4.wav	2	1	21	m	21	148	24	169	0	1	1631	63
BWRMJ	14	1	2	670	1_14_2.wav	2	3	41	f	100	156	165	41	0	4	4432	64
BWRMJ	50	3	1	740	3_50_1.wav	3	1	31	f	31	99	84	68	1	1	1487	65
BWRMJ	46	1	1	660	1_46_1.wav	2	1	24	f	15	24	82	44	1	2	1711	66
BWRMJ	45	10	2	499	10_45_2.wav	1	2	15	m	92	163	174	15	1	4	2017	67
BWRMJ	28	11	2	609	11_28_2.wav	1	3	41	m	72	102	68	41	1	4	2364	68
BWRMJ	3	3	2	550	3_3_2.wav	3	3	41	f	75	176	41	60	1	3	1921	69
BWRMJ	31	5	2	830	5_31_2.wav	2	3	41	f	162	46	41	12	1	3	2017	70
BWRMJ	16	2	3	585	2_16_3.wav	1	3	41	f	41	1	86	122	1	1	2016	71
BWRMJ	36	1	3	680	1_36_3.wav	2	1	23	f	23	107	56	161	1	1	1088	72
BWRMJ	12	12	1	586	12_12_1.wav	3	1	1	m	1	90	86	116	1	1	1735	73
BWRMJ	19	5	1	790	5_19_1.wav	2	2	29	f	68	160	84	29	1	4	1198	74
BWRMJ	19	6	1	693	6_19_1.wav	1	2	29	f	29	24	134	26	1	1	1878	75
BWRMJ	17	10	2	693	10_17_2.wav	1	1	39	m	66	32	33	39	0	2	1802	76
BWRMJ	25	4	2	910	4_25_2.wav	3	2	35	f	126	35	115	179	1	2	1389	77
BWRMJ	11	9	2	622	9_11_2.wav	2	3	41	m	105	41	101	163	1	2	1920	78
BWRMJ	36	11	2	511	11_36_2.wav	1	1	23	m	136	165	4	23	1	4	1908	79
BWRMJ	8	4	1	1100	4_8_1.wav	3	2	6	f	6	178	106	13	1	1	856	80
BWRMJ	57	12	3	554	12_57_3.wav	3	2	10	m	7	171	167	10	1	4	1097	81
BWRMJ	49	9	4	500	9_49_4.wav	2	3	41	m	93	8	41	48	1	3	2912	82
BWRMJ	47	1	3	665	1_47_3.wav	2	2	9	f	89	93	38	9	1	4	1101	83
BWRMJ	38	7	1	622	7_38_1.wav	3	3	41	m	41	91	44	47	1	1	2420	84
BWRMJ	40	9	2	500	9_40_2.wav	2	1	34	m	63	74	130	34	0	4	1281	85
BWRMJ	54	1	4	700	1_54_4.wav	2	2	19	f	99	69	115	19	1	4	1702	86
BWRMJ	60	6	1	433	6_60_1.wav	1	2	28	f	28	175	60	105	1	1	1192	87
BWRMJ	33	6	2	493	6_33_2.wav	1	1	16	f	85	3	110	16	1	4	1077	88
